date,basket_type,item_name,scraped_name,brand,store,price,unit_size,unit_value,unit_unit,grams_total,price_per_100g,price_per_unit,source_file
2020-04-01,Neutral,Sugar,Great Value Granulated Sugar,Great Value,Walmart,2.77,4 lb,4.0,lb,1814.368,0.1526702410977266,,raw_prices_202004.csv
2020-04-01,Neutral,Tomato Sauce,Great Value Traditional Pasta Sauce,Great Value,Walmart,1.16,24 oz,24.0,oz,680.3879999999999,0.1704909551608788,,raw_prices_202004.csv
2020-04-01,Neutral,Tortillas,Mission Flour Tortillas,Mission,Walmart,2.84,10 count,10.0,count,,,0.284,raw_prices_202004.csv
2020-04-01,Neutral,White Rice,Great Value Long Grain White Rice,Great Value,Walmart,1.98,2 lb,2.0,lb,907.184,0.2182578175981939,,raw_prices_202004.csv
2020-04-01,UltraProcessed,Candy,Skittles Original Candy Bag,Skittles,Walmart,2.05,9 oz,9.0,oz,255.1455,0.8034631220225321,,raw_prices_202004.csv
2020-04-01,UltraProcessed,Chicken Nuggets,Tyson Fully Cooked Chicken Nuggets,Tyson,Walmart,7.41,32 oz,32.0,oz,907.184,0.8168133476780896,,raw_prices_202004.csv
2020-04-01,UltraProcessed,Chips,Lay's Classic Potato Chips,Lay's,Walmart,3.57,8 oz,8.0,oz,226.796,1.5741018360112171,,raw_prices_202004.csv
2020-04-01,UltraProcessed,Chocolate Cookies,Oreo Original Chocolate Sandwich Cookies,Oreo,Walmart,4.23,14.3 oz,14.3,oz,405.39785,1.0434194458604062,,raw_prices_202004.csv
2020-04-01,UltraProcessed,Energy Drink,Monster Energy Original,Monster,Walmart,2.34,16 fl oz,16.0,fl oz,473.12,0.4945891105850524,,raw_prices_202004.csv
2020-04-01,UltraProcessed,Frozen Pizza,Great Value Pepperoni Frozen Pizza,Great Value,Walmart,3.85,12 in,12.0,in,,,,raw_prices_202004.csv
2020-04-01,UltraProcessed,Hot Dogs,Bar-S Classic Franks,Bar-S,Walmart,1.13,12 oz,12.0,oz,340.194,0.3321634126410224,,raw_prices_202004.csv
2020-04-01,UltraProcessed,Ice Cream,Great Value Vanilla Ice Cream,Great Value,Walmart,3.27,48 oz,48.0,oz,1360.7759999999998,0.2403040618000318,,raw_prices_202004.csv
2020-04-01,UltraProcessed,Instant Noodles,Maruchan Chicken Ramen Noodle Soup,Maruchan,Walmart,2.82,12 pack,12.0,count,,,0.235,raw_prices_202004.csv
2020-04-01,UltraProcessed,Mac and Cheese,Kraft Macaroni and Cheese Dinner,Kraft,Walmart,4.33,5 pack,5.0,count,,,0.866,raw_prices_202004.csv
2020-04-01,UltraProcessed,Microwave Popcorn,Orville Redenbacher's Movie Theater Popcorn,Orville Redenbacher's,Walmart,4.01,6 pack,6.0,count,,,0.6683333333333333,raw_prices_202004.csv
2020-04-01,UltraProcessed,Processed Cheese Slice,Kraft Singles American Cheese Slices,Kraft,Walmart,4.51,16 slices,16.0,slices,,,,raw_prices_202004.csv
2020-04-01,UltraProcessed,Soda,Coca-Cola Original Soda,Coca-Cola,Walmart,2.17,2 L,2.0,l,2000.0,0.1085,,raw_prices_202004.csv
2020-04-01,UltraProcessed,Sugary Cereal,Kellogg's Froot Loops Cereal,Kellogg's,Walmart,4.17,19.4 oz,19.4,oz,549.9802999999999,0.7582089758487713,,raw_prices_202004.csv
2020-04-01,UltraProcessed,White Bread,Wonder Classic White Bread,Wonder,Walmart,2.49,20 oz,20.0,oz,566.99,0.4391611845006085,,raw_prices_202004.csv
2020-05-01,Healthy,Apples,Gala Apples Bag,Fresh,Walmart,4.32,3 lb bag,3.0,lb,1360.7759999999998,0.317465916506464,,raw_prices_202005.csv
2020-05-01,Healthy,Bananas,Fresh Bananas,Fresh,Walmart,0.6,1 lb,1.0,lb,453.592,0.1322774652110266,,raw_prices_202005.csv
2020-05-01,Healthy,Broccoli,Fresh Broccoli Crowns,Fresh,Walmart,1.8,1 lb,1.0,lb,453.592,0.3968323956330799,,raw_prices_202005.csv
2020-05-01,Healthy,Brown Rice,Great Value Long Grain Brown Rice,Great Value,Walmart,1.85,2 lb,2.0,lb,907.184,0.2039277588669994,,raw_prices_202005.csv
2020-05-01,Healthy,Carrots,Fresh Whole Carrots,Fresh,Walmart,1.26,2 lb bag,2.0,lb,907.184,0.138891338471578,,raw_prices_202005.csv
2020-05-01,Healthy,Chickpeas (Dry),Great Value Garbanzo Beans,Great Value,Walmart,1.41,1 lb,1.0,lb,453.592,0.3108520432459126,,raw_prices_202005.csv
2020-05-01,Healthy,Greek Yogurt,Great Value Nonfat Plain Greek Yogurt,Great Value,Walmart,4.2,32 oz,32.0,oz,907.184,0.4629711282385933,,raw_prices_202005.csv
2020-05-01,Healthy,Lentils (Dry),Great Value Brown Lentils,Great Value,Walmart,1.38,1 lb,1.0,lb,453.592,0.3042381699853613,,raw_prices_202005.csv
2020-05-01,Healthy,Oats,Great Value Old Fashioned Oats,Great Value,Walmart,3.32,42 oz,42.0,oz,1190.679,0.2788324980956244,,raw_prices_202005.csv
2020-05-01,Healthy,Olive Oil,Great Value Extra Virgin Olive Oil,Great Value,Walmart,5.84,16.9 oz,16.9,oz,479.10655,1.2189355374081194,,raw_prices_202005.csv
2020-05-01,Healthy,Peanut Butter,Great Value Creamy Peanut Butter,Great Value,Walmart,1.63,16 oz,16.0,oz,453.592,0.3593537804899557,,raw_prices_202005.csv
2020-05-01,Healthy,Quinoa,Great Value Organic White Quinoa,Great Value,Walmart,4.86,12 oz,12.0,oz,340.194,1.428596624279088,,raw_prices_202005.csv
2020-05-01,Healthy,Spinach,Fresh Spinach Bag,Fresh,Walmart,2.21,10 oz bag,10.0,oz,283.495,0.7795551949769837,,raw_prices_202005.csv
2020-05-01,Healthy,Tofu,Nasoya Extra Firm Tofu,Nasoya,Walmart,2.38,14 oz,14.0,oz,396.893,0.5996578422899874,,raw_prices_202005.csv
2020-05-01,Healthy,Whole Wheat,Great Value 100% Whole Wheat Bread,Great Value,Walmart,2.44,20 oz,20.0,oz,566.99,0.4303426868198733,,raw_prices_202005.csv
2020-05-01,Neutral,Bananas,Fresh Bananas,Fresh,Walmart,0.61,1 lb,1.0,lb,453.592,0.1344820896312104,,raw_prices_202005.csv
2020-05-01,Neutral,Butter,Great Value Salted Butter Sticks,Great Value,Walmart,3.91,16 oz,16.0,oz,453.592,0.8620081482918571,,raw_prices_202005.csv
2020-05-01,Neutral,Canned Beans,Bush's Best Black Beans,Bush's Best,Walmart,1.45,15.5 oz can,15.5,oz,439.41725,0.3299824938597654,,raw_prices_202005.csv
2020-05-01,Neutral,Canned Corn,Del Monte Whole Kernel Corn,Del Monte,Walmart,1.25,15.25 oz can,15.25,oz,432.329875,0.2891310714995118,,raw_prices_202005.csv
2020-05-01,Neutral,Eggs,Great Value Large White Eggs,Great Value,Walmart,2.15,12 count,12.0,count,,,0.1791666666666666,raw_prices_202005.csv
2020-05-01,Neutral,Flour,Great Value All Purpose Flour,Great Value,Walmart,2.16,5 lb,5.0,lb,2267.96,0.0952397749519392,,raw_prices_202005.csv
2020-05-01,Neutral,Milk,Great Value 2% Reduced Fat Milk,Great Value,Walmart,3.11,1 gal,1.0,gal,,,,raw_prices_202005.csv
2020-05-01,Neutral,Onions,Yellow Onions Bag,Fresh,Walmart,2.83,3 lb bag,3.0,lb,1360.7759999999998,0.207969570304003,,raw_prices_202005.csv
2020-05-01,Neutral,Pasta,Barilla Spaghetti Pasta,Barilla,Walmart,1.49,16 oz,16.0,oz,453.592,0.3284890386073829,,raw_prices_202005.csv
2020-05-01,Neutral,Potatoes,Russet Potatoes Bag,Fresh,Walmart,4.94,5 lb bag,5.0,lb,2267.96,0.2178168927141572,,raw_prices_202005.csv
2020-05-01,Neutral,Snack Crackers,Ritz Original Crackers,Ritz,Walmart,3.56,13.7 oz,13.7,oz,388.38815,0.9166088100267736,,raw_prices_202005.csv
2020-05-01,Neutral,Sugar,Great Value Granulated Sugar,Great Value,Walmart,2.8,4 lb,4.0,lb,1814.368,0.1543237094128644,,raw_prices_202005.csv
2020-05-01,Neutral,Tomato Sauce,Great Value Traditional Pasta Sauce,Great Value,Walmart,1.16,24 oz,24.0,oz,680.3879999999999,0.1704909551608788,,raw_prices_202005.csv
2020-05-01,Neutral,Tortillas,Mission Flour Tortillas,Mission,Walmart,2.83,10 count,10.0,count,,,0.283,raw_prices_202005.csv
2020-05-01,Neutral,White Rice,Great Value Long Grain White Rice,Great Value,Walmart,1.94,2 lb,2.0,lb,907.184,0.2138485687578264,,raw_prices_202005.csv
2020-05-01,UltraProcessed,Candy,Skittles Original Candy Bag,Skittles,Walmart,2.02,9 oz,9.0,oz,255.1455,0.7917051251148854,,raw_prices_202005.csv
2020-05-01,UltraProcessed,Chicken Nuggets,Tyson Fully Cooked Chicken Nuggets,Tyson,Walmart,7.37,32 oz,32.0,oz,907.184,0.8124040988377221,,raw_prices_202005.csv
2020-05-01,UltraProcessed,Chips,Lay's Classic Potato Chips,Lay's,Walmart,3.52,8 oz,8.0,oz,226.796,1.5520555918093797,,raw_prices_202005.csv
2020-05-01,UltraProcessed,Chocolate Cookies,Oreo Original Chocolate Sandwich Cookies,Oreo,Walmart,4.32,14.3 oz,14.3,oz,405.39785,1.065619859602117,,raw_prices_202005.csv
2020-05-01,UltraProcessed,Energy Drink,Monster Energy Original,Monster,Walmart,2.34,16 fl oz,16.0,fl oz,473.12,0.4945891105850524,,raw_prices_202005.csv
2020-05-01,UltraProcessed,Frozen Pizza,Great Value Pepperoni Frozen Pizza,Great Value,Walmart,3.87,12 in,12.0,in,,,,raw_prices_202005.csv
2020-05-01,UltraProcessed,Hot Dogs,Bar-S Classic Franks,Bar-S,Walmart,1.16,12 oz,12.0,oz,340.194,0.3409819103217576,,raw_prices_202005.csv
2020-05-01,UltraProcessed,Ice Cream,Great Value Vanilla Ice Cream,Great Value,Walmart,3.21,48 oz,48.0,oz,1360.7759999999998,0.2358948129596642,,raw_prices_202005.csv
2020-05-01,UltraProcessed,Instant Noodles,Maruchan Chicken Ramen Noodle Soup,Maruchan,Walmart,2.82,12 pack,12.0,count,,,0.235,raw_prices_202005.csv
2020-05-01,UltraProcessed,Mac and Cheese,Kraft Macaroni and Cheese Dinner,Kraft,Walmart,4.36,5 pack,5.0,count,,,0.8720000000000001,raw_prices_202005.csv
2020-05-01,UltraProcessed,Microwave Popcorn,Orville Redenbacher's Movie Theater Popcorn,Orville Redenbacher's,Walmart,3.97,6 pack,6.0,count,,,0.6616666666666667,raw_prices_202005.csv
2020-05-01,UltraProcessed,Processed Cheese Slice,Kraft Singles American Cheese Slices,Kraft,Walmart,4.53,16 slices,16.0,slices,,,,raw_prices_202005.csv
2020-05-01,UltraProcessed,Soda,Coca-Cola Original Soda,Coca-Cola,Walmart,2.19,2 L,2.0,l,2000.0,0.1095,,raw_prices_202005.csv
2020-05-01,UltraProcessed,Sugary Cereal,Kellogg's Froot Loops Cereal,Kellogg's,Walmart,4.22,19.4 oz,19.4,oz,549.9802999999999,0.7673002105711787,,raw_prices_202005.csv
2020-05-01,UltraProcessed,White Bread,Wonder Classic White Bread,Wonder,Walmart,2.49,20 oz,20.0,oz,566.99,0.4391611845006085,,raw_prices_202005.csv
2020-06-01,Healthy,Apples,Gala Apples Bag,Fresh,Walmart,4.29,3 lb bag,3.0,lb,1360.7759999999998,0.3152612920862802,,raw_prices_202006.csv
2020-06-01,Healthy,Bananas,Fresh Bananas,Fresh,Walmart,0.6,1 lb,1.0,lb,453.592,0.1322774652110266,,raw_prices_202006.csv
2020-06-01,Healthy,Broccoli,Fresh Broccoli Crowns,Fresh,Walmart,1.79,1 lb,1.0,lb,453.592,0.3946277712128962,,raw_prices_202006.csv
2020-06-01,Healthy,Brown Rice,Great Value Long Grain Brown Rice,Great Value,Walmart,1.85,2 lb,2.0,lb,907.184,0.2039277588669994,,raw_prices_202006.csv
2020-06-01,Healthy,Carrots,Fresh Whole Carrots,Fresh,Walmart,1.28,2 lb bag,2.0,lb,907.184,0.1410959628917617,,raw_prices_202006.csv
2020-06-01,Healthy,Chickpeas (Dry),Great Value Garbanzo Beans,Great Value,Walmart,1.4,1 lb,1.0,lb,453.592,0.3086474188257288,,raw_prices_202006.csv
2020-06-01,Healthy,Greek Yogurt,Great Value Nonfat Plain Greek Yogurt,Great Value,Walmart,4.13,32 oz,32.0,oz,907.184,0.4552549427679501,,raw_prices_202006.csv
2020-06-01,Healthy,Lentils (Dry),Great Value Brown Lentils,Great Value,Walmart,1.39,1 lb,1.0,lb,453.592,0.306442794405545,,raw_prices_202006.csv
2020-06-01,Healthy,Oats,Great Value Old Fashioned Oats,Great Value,Walmart,3.26,42 oz,42.0,oz,1190.679,0.2737933565637758,,raw_prices_202006.csv
2020-06-01,Healthy,Olive Oil,Great Value Extra Virgin Olive Oil,Great Value,Walmart,5.7,16.9 oz,16.9,oz,479.10655,1.1897144800045,,raw_prices_202006.csv
2020-06-01,Healthy,Peanut Butter,Great Value Creamy Peanut Butter,Great Value,Walmart,1.66,16 oz,16.0,oz,453.592,0.365967653750507,,raw_prices_202006.csv
2020-06-01,Healthy,Quinoa,Great Value Organic White Quinoa,Great Value,Walmart,4.93,12 oz,12.0,oz,340.194,1.44917311886747,,raw_prices_202006.csv
2020-06-01,Healthy,Spinach,Fresh Spinach Bag,Fresh,Walmart,2.23,10 oz bag,10.0,oz,283.495,0.7866099931215718,,raw_prices_202006.csv
2020-06-01,Healthy,Tofu,Nasoya Extra Firm Tofu,Nasoya,Walmart,2.42,14 oz,14.0,oz,396.893,0.6097361253536848,,raw_prices_202006.csv
2020-06-01,Healthy,Whole Wheat,Great Value 100% Whole Wheat Bread,Great Value,Walmart,2.43,20 oz,20.0,oz,566.99,0.4285789872837263,,raw_prices_202006.csv
2020-06-01,Neutral,Bananas,Fresh Bananas,Fresh,Walmart,0.6,1 lb,1.0,lb,453.592,0.1322774652110266,,raw_prices_202006.csv
2020-06-01,Neutral,Butter,Great Value Salted Butter Sticks,Great Value,Walmart,3.98,16 oz,16.0,oz,453.592,0.8774405192331435,,raw_prices_202006.csv
2020-06-01,Neutral,Canned Beans,Bush's Best Black Beans,Bush's Best,Walmart,1.45,15.5 oz can,15.5,oz,439.41725,0.3299824938597654,,raw_prices_202006.csv
2020-06-01,Neutral,Canned Corn,Del Monte Whole Kernel Corn,Del Monte,Walmart,1.22,15.25 oz can,15.25,oz,432.329875,0.2821919257835235,,raw_prices_202006.csv
2020-06-01,Neutral,Eggs,Great Value Large White Eggs,Great Value,Walmart,2.18,12 count,12.0,count,,,0.1816666666666666,raw_prices_202006.csv
2020-06-01,Neutral,Flour,Great Value All Purpose Flour,Great Value,Walmart,2.19,5 lb,5.0,lb,2267.96,0.0965625496040494,,raw_prices_202006.csv
2020-06-01,Neutral,Milk,Great Value 2% Reduced Fat Milk,Great Value,Walmart,3.1,1 gal,1.0,gal,,,,raw_prices_202006.csv
2020-06-01,Neutral,Onions,Yellow Onions Bag,Fresh,Walmart,2.85,3 lb bag,3.0,lb,1360.7759999999998,0.2094393199174589,,raw_prices_202006.csv
2020-06-01,Neutral,Pasta,Barilla Spaghetti Pasta,Barilla,Walmart,1.5,16 oz,16.0,oz,453.592,0.3306936630275666,,raw_prices_202006.csv
2020-06-01,Neutral,Potatoes,Russet Potatoes Bag,Fresh,Walmart,4.85,5 lb bag,5.0,lb,2267.96,0.2138485687578264,,raw_prices_202006.csv
2020-06-01,Neutral,Snack Crackers,Ritz Original Crackers,Ritz,Walmart,3.49,13.7 oz,13.7,oz,388.38815,0.8985856030880449,,raw_prices_202006.csv
2020-06-01,Neutral,Sugar,Great Value Granulated Sugar,Great Value,Walmart,2.8,4 lb,4.0,lb,1814.368,0.1543237094128644,,raw_prices_202006.csv
2020-06-01,Neutral,Tomato Sauce,Great Value Traditional Pasta Sauce,Great Value,Walmart,1.15,24 oz,24.0,oz,680.3879999999999,0.1690212055474229,,raw_prices_202006.csv
2020-06-01,Neutral,Tortillas,Mission Flour Tortillas,Mission,Walmart,2.84,10 count,10.0,count,,,0.284,raw_prices_202006.csv
2020-06-01,Neutral,White Rice,Great Value Long Grain White Rice,Great Value,Walmart,1.94,2 lb,2.0,lb,907.184,0.2138485687578264,,raw_prices_202006.csv
2020-06-01,UltraProcessed,Candy,Skittles Original Candy Bag,Skittles,Walmart,2.12,9 oz,9.0,oz,255.1455,0.8308984481403748,,raw_prices_202006.csv
2020-06-01,UltraProcessed,Chicken Nuggets,Tyson Fully Cooked Chicken Nuggets,Tyson,Walmart,7.21,32 oz,32.0,oz,907.184,0.7947671034762518,,raw_prices_202006.csv
2020-06-01,UltraProcessed,Chips,Lay's Classic Potato Chips,Lay's,Walmart,3.43,8 oz,8.0,oz,226.796,1.5123723522460717,,raw_prices_202006.csv
2020-06-01,UltraProcessed,Chocolate Cookies,Oreo Original Chocolate Sandwich Cookies,Oreo,Walmart,4.22,14.3 oz,14.3,oz,405.39785,1.040952733222438,,raw_prices_202006.csv
2020-06-01,UltraProcessed,Energy Drink,Monster Energy Original,Monster,Walmart,2.29,16 fl oz,16.0,fl oz,473.12,0.4840209671964829,,raw_prices_202006.csv
2020-06-01,UltraProcessed,Frozen Pizza,Great Value Pepperoni Frozen Pizza,Great Value,Walmart,3.81,12 in,12.0,in,,,,raw_prices_202006.csv
2020-06-01,UltraProcessed,Hot Dogs,Bar-S Classic Franks,Bar-S,Walmart,1.13,12 oz,12.0,oz,340.194,0.3321634126410224,,raw_prices_202006.csv
2020-06-01,UltraProcessed,Ice Cream,Great Value Vanilla Ice Cream,Great Value,Walmart,3.23,48 oz,48.0,oz,1360.7759999999998,0.23736456257312,,raw_prices_202006.csv
2020-06-01,UltraProcessed,Instant Noodles,Maruchan Chicken Ramen Noodle Soup,Maruchan,Walmart,2.76,12 pack,12.0,count,,,0.2299999999999999,raw_prices_202006.csv
2020-06-01,UltraProcessed,Mac and Cheese,Kraft Macaroni and Cheese Dinner,Kraft,Walmart,4.34,5 pack,5.0,count,,,0.868,raw_prices_202006.csv
2020-06-01,UltraProcessed,Microwave Popcorn,Orville Redenbacher's Movie Theater Popcorn,Orville Redenbacher's,Walmart,4.11,6 pack,6.0,count,,,0.685,raw_prices_202006.csv
2020-06-01,UltraProcessed,Processed Cheese Slice,Kraft Singles American Cheese Slices,Kraft,Walmart,4.46,16 slices,16.0,slices,,,,raw_prices_202006.csv
2020-06-01,UltraProcessed,Soda,Coca-Cola Original Soda,Coca-Cola,Walmart,2.2,2 L,2.0,l,2000.0,0.11,,raw_prices_202006.csv
2020-06-01,UltraProcessed,Sugary Cereal,Kellogg's Froot Loops Cereal,Kellogg's,Walmart,4.16,19.4 oz,19.4,oz,549.9802999999999,0.7563907289042899,,raw_prices_202006.csv
2020-06-01,UltraProcessed,White Bread,Wonder Classic White Bread,Wonder,Walmart,2.53,20 oz,20.0,oz,566.99,0.4462159826451965,,raw_prices_202006.csv
2020-07-01,Healthy,Apples,Gala Apples Bag,Fresh,Walmart,4.33,3 lb bag,3.0,lb,1360.7759999999998,0.3182007913131919,,raw_prices_202007.csv
2020-07-01,Healthy,Bananas,Fresh Bananas,Fresh,Walmart,0.6,1 lb,1.0,lb,453.592,0.1322774652110266,,raw_prices_202007.csv
2020-07-01,Healthy,Broccoli,Fresh Broccoli Crowns,Fresh,Walmart,1.79,1 lb,1.0,lb,453.592,0.3946277712128962,,raw_prices_202007.csv
2020-07-01,Healthy,Brown Rice,Great Value Long Grain Brown Rice,Great Value,Walmart,1.87,2 lb,2.0,lb,907.184,0.2061323832871832,,raw_prices_202007.csv
2020-07-01,Healthy,Carrots,Fresh Whole Carrots,Fresh,Walmart,1.25,2 lb bag,2.0,lb,907.184,0.1377890262614861,,raw_prices_202007.csv
2020-07-01,Healthy,Chickpeas (Dry),Great Value Garbanzo Beans,Great Value,Walmart,1.42,1 lb,1.0,lb,453.592,0.3130566676660963,,raw_prices_202007.csv
2020-07-01,Healthy,Greek Yogurt,Great Value Nonfat Plain Greek Yogurt,Great Value,Walmart,4.13,32 oz,32.0,oz,907.184,0.4552549427679501,,raw_prices_202007.csv
2020-07-01,Healthy,Lentils (Dry),Great Value Brown Lentils,Great Value,Walmart,1.4,1 lb,1.0,lb,453.592,0.3086474188257288,,raw_prices_202007.csv
2020-07-01,Healthy,Oats,Great Value Old Fashioned Oats,Great Value,Walmart,3.28,42 oz,42.0,oz,1190.679,0.2754730704077253,,raw_prices_202007.csv
2020-07-01,Healthy,Olive Oil,Great Value Extra Virgin Olive Oil,Great Value,Walmart,5.77,16.9 oz,16.9,oz,479.10655,1.2043250087063095,,raw_prices_202007.csv
2020-07-01,Healthy,Peanut Butter,Great Value Creamy Peanut Butter,Great Value,Walmart,1.6,16 oz,16.0,oz,453.592,0.3527399072294044,,raw_prices_202007.csv
2020-07-01,Healthy,Quinoa,Great Value Organic White Quinoa,Great Value,Walmart,4.83,12 oz,12.0,oz,340.194,1.419778126598353,,raw_prices_202007.csv
2020-07-01,Healthy,Spinach,Fresh Spinach Bag,Fresh,Walmart,2.23,10 oz bag,10.0,oz,283.495,0.7866099931215718,,raw_prices_202007.csv
2020-07-01,Healthy,Tofu,Nasoya Extra Firm Tofu,Nasoya,Walmart,2.42,14 oz,14.0,oz,396.893,0.6097361253536848,,raw_prices_202007.csv
2020-07-01,Healthy,Whole Wheat,Great Value 100% Whole Wheat Bread,Great Value,Walmart,2.44,20 oz,20.0,oz,566.99,0.4303426868198733,,raw_prices_202007.csv
2020-07-01,Neutral,Bananas,Fresh Bananas,Fresh,Walmart,0.62,1 lb,1.0,lb,453.592,0.1366867140513942,,raw_prices_202007.csv
2020-07-01,Neutral,Butter,Great Value Salted Butter Sticks,Great Value,Walmart,3.96,16 oz,16.0,oz,453.592,0.8730312703927758,,raw_prices_202007.csv
2020-07-01,Neutral,Canned Beans,Bush's Best Black Beans,Bush's Best,Walmart,1.45,15.5 oz can,15.5,oz,439.41725,0.3299824938597654,,raw_prices_202007.csv
2020-07-01,Neutral,Canned Corn,Del Monte Whole Kernel Corn,Del Monte,Walmart,1.23,15.25 oz can,15.25,oz,432.329875,0.2845049743555196,,raw_prices_202007.csv
2020-07-01,Neutral,Eggs,Great Value Large White Eggs,Great Value,Walmart,2.17,12 count,12.0,count,,,0.1808333333333333,raw_prices_202007.csv
2020-07-01,Neutral,Flour,Great Value All Purpose Flour,Great Value,Walmart,2.17,5 lb,5.0,lb,2267.96,0.0956806998359759,,raw_prices_202007.csv
2020-07-01,Neutral,Milk,Great Value 2% Reduced Fat Milk,Great Value,Walmart,3.04,1 gal,1.0,gal,,,,raw_prices_202007.csv
2020-07-01,Neutral,Onions,Yellow Onions Bag,Fresh,Walmart,2.82,3 lb bag,3.0,lb,1360.7759999999998,0.2072346954972751,,raw_prices_202007.csv
2020-07-01,Neutral,Pasta,Barilla Spaghetti Pasta,Barilla,Walmart,1.49,16 oz,16.0,oz,453.592,0.3284890386073829,,raw_prices_202007.csv
2020-07-01,Neutral,Potatoes,Russet Potatoes Bag,Fresh,Walmart,4.84,5 lb bag,5.0,lb,2267.96,0.2134076438737896,,raw_prices_202007.csv
2020-07-01,Neutral,Snack Crackers,Ritz Original Crackers,Ritz,Walmart,3.61,13.7 oz,13.7,oz,388.38815,0.9294825292687228,,raw_prices_202007.csv
2020-07-01,Neutral,Sugar,Great Value Granulated Sugar,Great Value,Walmart,2.78,4 lb,4.0,lb,1814.368,0.1532213972027725,,raw_prices_202007.csv
2020-07-01,Neutral,Tomato Sauce,Great Value Traditional Pasta Sauce,Great Value,Walmart,1.15,24 oz,24.0,oz,680.3879999999999,0.1690212055474229,,raw_prices_202007.csv
2020-07-01,Neutral,Tortillas,Mission Flour Tortillas,Mission,Walmart,2.85,10 count,10.0,count,,,0.285,raw_prices_202007.csv
2020-07-01,Neutral,White Rice,Great Value Long Grain White Rice,Great Value,Walmart,1.95,2 lb,2.0,lb,907.184,0.2149508809679183,,raw_prices_202007.csv
2020-07-01,UltraProcessed,Candy,Skittles Original Candy Bag,Skittles,Walmart,2.04,9 oz,9.0,oz,255.1455,0.7995437897199833,,raw_prices_202007.csv
2020-07-01,UltraProcessed,Chicken Nuggets,Tyson Fully Cooked Chicken Nuggets,Tyson,Walmart,7.39,32 oz,32.0,oz,907.184,0.8146087232579058,,raw_prices_202007.csv
2020-07-01,UltraProcessed,Chips,Lay's Classic Potato Chips,Lay's,Walmart,3.49,8 oz,8.0,oz,226.796,1.5388278452882769,,raw_prices_202007.csv
2020-07-01,UltraProcessed,Chocolate Cookies,Oreo Original Chocolate Sandwich Cookies,Oreo,Walmart,4.31,14.3 oz,14.3,oz,405.39785,1.0631531469641489,,raw_prices_202007.csv
2020-07-01,UltraProcessed,Energy Drink,Monster Energy Original,Monster,Walmart,2.33,16 fl oz,16.0,fl oz,473.12,0.4924754819073385,,raw_prices_202007.csv
2020-07-01,UltraProcessed,Frozen Pizza,Great Value Pepperoni Frozen Pizza,Great Value,Walmart,3.8,12 in,12.0,in,,,,raw_prices_202007.csv
2020-07-01,UltraProcessed,Hot Dogs,Bar-S Classic Franks,Bar-S,Walmart,1.13,12 oz,12.0,oz,340.194,0.3321634126410224,,raw_prices_202007.csv
2020-07-01,UltraProcessed,Ice Cream,Great Value Vanilla Ice Cream,Great Value,Walmart,3.21,48 oz,48.0,oz,1360.7759999999998,0.2358948129596642,,raw_prices_202007.csv
2020-07-01,UltraProcessed,Instant Noodles,Maruchan Chicken Ramen Noodle Soup,Maruchan,Walmart,2.78,12 pack,12.0,count,,,0.2316666666666666,raw_prices_202007.csv
