date,basket_type,item_name,item_cost_in_basket,prev_item_cost,cost_change_abs,cost_change_pct
2021-11-01,Healthy,Olive Oil,93.12,92.96,0.1600000000000108,0.17211703958693073
2021-11-01,Healthy,Apples,26.160000000000004,26.04,0.12000000000000455,0.46082949308757515
2021-11-01,Healthy,Oats,3.32,3.23,0.08999999999999986,2.786377708978324
2021-11-01,Healthy,Broccoli,3.6,3.58,0.020000000000000018,0.5586592178770954
2021-11-01,Healthy,Spinach,2.2,2.18,0.020000000000000018,0.9174311926605512
2021-11-01,Healthy,Whole Wheat,2.48,2.47,0.009999999999999787,0.40485829959513303
2021-11-01,Healthy,Brown Rice,3.72,3.72,0.0,0.0
2021-11-01,Healthy,Peanut Butter,26.24,26.24,0.0,0.0
2021-11-01,Healthy,Bananas,3.5999999999999996,3.5999999999999996,0.0,0.0
2021-11-01,Healthy,Chickpeas (Dry),1.39,1.4,-0.010000000000000009,-0.714285714285715
2021-11-01,Healthy,Carrots,2.5,2.52,-0.020000000000000018,-0.7936507936507943
2021-11-01,Healthy,Lentils (Dry),1.36,1.41,-0.04999999999999982,-3.5460992907801296
2021-11-01,Healthy,Quinoa,4.78,4.88,-0.09999999999999964,-2.049180327868845
2021-11-01,Healthy,Tofu,33.6,33.74,-0.14000000000000057,-0.4149377593361012
2021-12-01,Healthy,Apples,26.339999999999996,26.160000000000004,0.1799999999999926,0.6880733944953845
2021-12-01,Healthy,Peanut Butter,26.4,26.24,0.16000000000000014,0.6097560975609762
2021-12-01,Healthy,Quinoa,4.85,4.78,0.0699999999999994,1.464435146443502
2021-12-01,Healthy,Carrots,2.52,2.5,0.020000000000000018,0.8000000000000007
2021-12-01,Healthy,Lentils (Dry),1.37,1.36,0.010000000000000009,0.7352941176470594
2021-12-01,Healthy,Spinach,2.21,2.2,0.009999999999999787,0.4545454545454448
2021-12-01,Healthy,Bananas,3.5999999999999996,3.5999999999999996,0.0,0.0
2021-12-01,Healthy,Chickpeas (Dry),1.38,1.39,-0.010000000000000009,-0.7194244604316554
2021-12-01,Healthy,Broccoli,3.56,3.6,-0.040000000000000036,-1.111111111111112
2021-12-01,Healthy,Whole Wheat,2.43,2.48,-0.04999999999999982,-2.0161290322580574
2021-12-01,Healthy,Brown Rice,3.66,3.72,-0.06000000000000005,-1.6129032258064528
2021-12-01,Healthy,Oats,3.23,3.32,-0.08999999999999986,-2.710843373493972
2021-12-01,Healthy,Tofu,33.46,33.6,-0.14000000000000057,-0.4166666666666683
2021-12-01,Healthy,Greek Yogurt,134.4,134.72,-0.3199999999999932,-0.23752969121139636
2021-12-01,Healthy,Olive Oil,92.0,93.12,-1.1200000000000045,-1.2027491408934756
2022-01-01,Healthy,Olive Oil,92.32,92.0,0.3199999999999932,0.34782608695651435
2022-01-01,Healthy,Greek Yogurt,134.72,134.4,0.3199999999999932,0.238095238095233
2022-01-01,Healthy,Brown Rice,3.76,3.66,0.09999999999999964,2.73224043715846
2022-01-01,Healthy,Oats,3.31,3.23,0.08000000000000007,2.4767801857585163
2022-01-01,Healthy,Chickpeas (Dry),1.43,1.38,0.050000000000000044,3.623188405797105
2022-01-01,Healthy,Broccoli,3.6,3.56,0.040000000000000036,1.1235955056179785
2022-01-01,Healthy,Spinach,2.24,2.21,0.03000000000000025,1.3574660633484277
2022-01-01,Healthy,Lentils (Dry),1.38,1.37,0.009999999999999787,0.7299270072992544
2022-01-01,Healthy,Tofu,33.46,33.46,0.0,0.0
2022-01-01,Healthy,Bananas,3.5999999999999996,3.5999999999999996,0.0,0.0
2022-01-01,Healthy,Whole Wheat,2.42,2.43,-0.010000000000000231,-0.4115226337448655
2022-01-01,Healthy,Carrots,2.5,2.52,-0.020000000000000018,-0.7936507936507943
2022-01-01,Healthy,Quinoa,4.81,4.85,-0.040000000000000036,-0.8247422680412378
2022-01-01,Healthy,Peanut Butter,26.24,26.4,-0.16000000000000014,-0.6060606060606066
2022-01-01,Healthy,Apples,25.799999999999997,26.339999999999996,-0.5399999999999991,-2.050113895216398
2022-02-01,Healthy,Bananas,3.66,3.5999999999999996,0.0600000000000005,1.6666666666666805
2022-02-01,Healthy,Whole Wheat,2.43,2.42,0.010000000000000231,0.41322314049587733
2022-02-01,Healthy,Brown Rice,3.76,3.76,0.0,0.0
2022-02-01,Healthy,Olive Oil,92.32,92.32,0.0,0.0
2022-02-01,Healthy,Apples,25.799999999999997,25.799999999999997,0.0,0.0
2022-02-01,Healthy,Broccoli,3.6,3.6,0.0,0.0
2022-02-01,Healthy,Tofu,33.46,33.46,0.0,0.0
2022-02-01,Healthy,Lentils (Dry),1.38,1.38,0.0,0.0
2022-02-01,Healthy,Carrots,2.48,2.5,-0.020000000000000018,-0.8000000000000007
2022-02-01,Healthy,Chickpeas (Dry),1.4,1.43,-0.030000000000000027,-2.0979020979020997
2022-02-01,Healthy,Quinoa,4.77,4.81,-0.040000000000000036,-0.8316008316008323
2022-02-01,Healthy,Oats,3.27,3.31,-0.040000000000000036,-1.2084592145015116
2022-02-01,Healthy,Spinach,2.2,2.24,-0.040000000000000036,-1.785714285714287
2022-02-01,Healthy,Peanut Butter,26.08,26.24,-0.16000000000000014,-0.6097560975609762
2022-02-01,Healthy,Greek Yogurt,134.08,134.72,-0.6399999999999864,-0.4750593824227927
2022-03-01,Healthy,Apples,26.339999999999996,25.799999999999997,0.5399999999999991,2.0930232558139505
2022-03-01,Healthy,Greek Yogurt,134.4,134.08,0.3199999999999932,0.23866348448686842
2022-03-01,Healthy,Tofu,33.6,33.46,0.14000000000000057,0.4184100418410059
2022-03-01,Healthy,Whole Wheat,2.49,2.43,0.06000000000000005,2.469135802469138
2022-03-01,Healthy,Quinoa,4.81,4.77,0.040000000000000036,0.8385744234800846
2022-03-01,Healthy,Oats,3.31,3.27,0.040000000000000036,1.2232415902140683
2022-03-01,Healthy,Carrots,2.52,2.48,0.040000000000000036,1.6129032258064528
2022-03-01,Healthy,Spinach,2.23,2.2,0.029999999999999805,1.3636363636363547
2022-03-01,Healthy,Broccoli,3.62,3.6,0.020000000000000018,0.555555555555556
2022-03-01,Healthy,Peanut Butter,26.08,26.08,0.0,0.0
2022-03-01,Healthy,Lentils (Dry),1.37,1.38,-0.009999999999999787,-0.7246376811594049
2022-03-01,Healthy,Chickpeas (Dry),1.39,1.4,-0.010000000000000009,-0.714285714285715
2022-03-01,Healthy,Brown Rice,3.74,3.76,-0.019999999999999574,-0.5319148936170099
2022-03-01,Healthy,Bananas,3.5999999999999996,3.66,-0.0600000000000005,-1.6393442622950956
2022-03-01,Healthy,Olive Oil,91.68,92.32,-0.6399999999999864,-0.6932409012131568
2022-04-01,Healthy,Tofu,34.16,33.6,0.5599999999999952,1.666666666666652
2022-04-01,Healthy,Olive Oil,92.0,91.68,0.3199999999999932,0.3490401396160484
2022-04-01,Healthy,Quinoa,4.96,4.81,0.15000000000000036,3.1185031185031264
2022-04-01,Healthy,Lentils (Dry),1.4,1.37,0.029999999999999805,2.1897810218977956
2022-04-01,Healthy,Chickpeas (Dry),1.4,1.39,0.010000000000000009,0.7194244604316554
2022-04-01,Healthy,Whole Wheat,2.5,2.49,0.009999999999999787,0.40160642570280264
2022-04-01,Healthy,Spinach,2.23,2.23,0.0,0.0
2022-04-01,Healthy,Greek Yogurt,134.4,134.4,0.0,0.0
2022-04-01,Healthy,Carrots,2.52,2.52,0.0,0.0
2022-04-01,Healthy,Broccoli,3.6,3.62,-0.020000000000000018,-0.5524861878453043
2022-04-01,Healthy,Brown Rice,3.7,3.74,-0.040000000000000036,-1.0695187165775408
2022-04-01,Healthy,Oats,3.27,3.31,-0.040000000000000036,-1.2084592145015116
2022-04-01,Healthy,Apples,26.28,26.339999999999996,-0.05999999999999517,-0.227790432801804
2022-04-01,Healthy,Bananas,3.54,3.5999999999999996,-0.05999999999999961,-1.6666666666666559
2022-04-01,Healthy,Peanut Butter,25.92,26.08,-0.1599999999999966,-0.6134969325153244
2022-05-01,Healthy,Peanut Butter,26.08,25.92,0.1599999999999966,0.6172839506172707
2022-05-01,Healthy,Apples,26.400000000000002,26.28,0.120000000000001,0.45662100456621385
2022-05-01,Healthy,Bananas,3.5999999999999996,3.54,0.05999999999999961,1.694915254237277
2022-05-01,Healthy,Brown Rice,3.74,3.7,0.040000000000000036,1.081081081081082
2022-05-01,Healthy,Chickpeas (Dry),1.4,1.4,0.0,0.0
2022-05-01,Healthy,Oats,3.27,3.27,0.0,0.0
2022-05-01,Healthy,Whole Wheat,2.5,2.5,0.0,0.0
2022-05-01,Healthy,Carrots,2.52,2.52,0.0,0.0
2022-05-01,Healthy,Spinach,2.22,2.23,-0.009999999999999787,-0.44843049327353307
2022-05-01,Healthy,Broccoli,3.58,3.6,-0.020000000000000018,-0.555555555555556
2022-05-01,Healthy,Lentils (Dry),1.38,1.4,-0.020000000000000018,-1.42857142857143
2022-05-01,Healthy,Quinoa,4.84,4.96,-0.1200000000000001,-2.4193548387096793
2022-05-01,Healthy,Olive Oil,91.52,92.0,-0.480000000000004,-0.5217391304347869
2022-05-01,Healthy,Tofu,33.46,34.16,-0.6999999999999957,-2.0491803278688403
2022-05-01,Healthy,Greek Yogurt,131.84,134.4,-2.5600000000000023,-1.9047619047619064
2022-06-01,Healthy,Greek Yogurt,133.44,131.84,1.5999999999999943,1.2135922330097044
2022-06-01,Healthy,Olive Oil,92.96,91.52,1.4399999999999977,1.573426573426571
2022-06-01,Healthy,Peanut Butter,26.56,26.08,0.4800000000000004,1.840490797546014
2022-06-01,Healthy,Oats,3.32,3.27,0.04999999999999982,1.5290519877675788
2022-06-01,Healthy,Spinach,2.27,2.22,0.04999999999999982,2.2522522522522443
2022-06-01,Healthy,Quinoa,4.88,4.84,0.040000000000000036,0.8264462809917362
2022-06-01,Healthy,Lentils (Dry),1.41,1.38,0.030000000000000027,2.173913043478263
2022-06-01,Healthy,Carrots,2.54,2.52,0.020000000000000018,0.7936507936507943
2022-06-01,Healthy,Chickpeas (Dry),1.41,1.4,0.010000000000000009,0.714285714285715
2022-06-01,Healthy,Apples,26.400000000000002,26.400000000000002,0.0,0.0
2022-06-01,Healthy,Tofu,33.46,33.46,0.0,0.0
2022-06-01,Healthy,Bananas,3.5999999999999996,3.5999999999999996,0.0,0.0
2022-06-01,Healthy,Broccoli,3.54,3.58,-0.040000000000000036,-1.1173184357541908
2022-06-01,Healthy,Whole Wheat,2.45,2.5,-0.04999999999999982,-1.9999999999999927
2022-06-01,Healthy,Brown Rice,3.66,3.74,-0.08000000000000007,-2.1390374331550817
2022-07-01,Healthy,Tofu,34.02,33.46,0.5600000000000023,1.6736401673640235
2022-07-01,Healthy,Broccoli,3.58,3.54,0.040000000000000036,1.12994350282486
2022-07-01,Healthy,Whole Wheat,2.49,2.45,0.040000000000000036,1.632653061224491
2022-07-01,Healthy,Chickpeas (Dry),1.43,1.41,0.020000000000000018,1.4184397163120581
2022-07-01,Healthy,Brown Rice,3.66,3.66,0.0,0.0
2022-07-01,Healthy,Olive Oil,92.96,92.96,0.0,0.0
2022-07-01,Healthy,Quinoa,4.88,4.88,0.0,0.0
2022-07-01,Healthy,Oats,3.32,3.32,0.0,0.0
2022-07-01,Healthy,Bananas,3.5999999999999996,3.5999999999999996,0.0,0.0
2022-07-01,Healthy,Lentils (Dry),1.38,1.41,-0.030000000000000027,-2.1276595744680873
2022-07-01,Healthy,Spinach,2.23,2.27,-0.040000000000000036,-1.7621145374449354
2022-07-01,Healthy,Carrots,2.48,2.54,-0.06000000000000005,-2.362204724409451
2022-07-01,Healthy,Peanut Butter,26.4,26.56,-0.16000000000000014,-0.6024096385542175
2022-07-01,Healthy,Apples,25.92,26.400000000000002,-0.4800000000000004,-1.8181818181818195
2022-07-01,Healthy,Greek Yogurt,132.16,133.44,-1.2800000000000011,-0.9592326139088737
2022-08-01,Healthy,Greek Yogurt,134.4,132.16,2.240000000000009,1.6949152542372952
2022-08-01,Healthy,Apples,26.52,25.92,0.5999999999999979,2.3148148148148064
2022-08-01,Healthy,Carrots,2.54,2.48,0.06000000000000005,2.4193548387096793
2022-08-01,Healthy,Brown Rice,3.7,3.66,0.040000000000000036,1.0928961748633887
2022-08-01,Healthy,Broccoli,3.6,3.58,0.020000000000000018,0.5586592178770954
2022-08-01,Healthy,Olive Oil,92.96,92.96,0.0,0.0
2022-08-01,Healthy,Bananas,3.5999999999999996,3.5999999999999996,0.0,0.0
2022-08-01,Healthy,Lentils (Dry),1.38,1.38,0.0,0.0
2022-08-01,Healthy,Oats,3.3,3.32,-0.020000000000000018,-0.6024096385542175
2022-08-01,Healthy,Spinach,2.21,2.23,-0.020000000000000018,-0.896860986547086
2022-08-01,Healthy,Chickpeas (Dry),1.4,1.43,-0.030000000000000027,-2.0979020979020997
2022-08-01,Healthy,Whole Wheat,2.44,2.49,-0.050000000000000266,-2.0080321285140665
2022-08-01,Healthy,Quinoa,4.78,4.88,-0.09999999999999964,-2.049180327868845
2022-08-01,Healthy,Tofu,33.46,34.02,-0.5600000000000023,-1.6460905349794301
2022-08-01,Healthy,Peanut Butter,25.76,26.4,-0.639999999999997,-2.424242424242413
2022-09-01,Healthy,Peanut Butter,26.4,25.76,0.639999999999997,2.4844720496894293
2022-09-01,Healthy,Quinoa,4.87,4.78,0.08999999999999986,1.8828451882845159
2022-09-01,Healthy,Bananas,3.66,3.5999999999999996,0.0600000000000005,1.6666666666666805
2022-09-01,Healthy,Whole Wheat,2.45,2.44,0.010000000000000231,0.40983606557377994
2022-09-01,Healthy,Chickpeas (Dry),1.41,1.4,0.010000000000000009,0.714285714285715
2022-09-01,Healthy,Lentils (Dry),1.39,1.38,0.010000000000000009,0.724637681159421
2022-09-01,Healthy,Brown Rice,3.7,3.7,0.0,0.0
2022-09-01,Healthy,Oats,3.3,3.3,0.0,0.0
2022-09-01,Healthy,Greek Yogurt,134.4,134.4,0.0,0.0
2022-09-01,Healthy,Carrots,2.54,2.54,0.0,0.0
2022-09-01,Healthy,Spinach,2.18,2.21,-0.029999999999999805,-1.3574660633484075
2022-09-01,Healthy,Broccoli,3.56,3.6,-0.040000000000000036,-1.111111111111112
2022-09-01,Healthy,Tofu,33.32,33.46,-0.14000000000000057,-0.4184100418410059
2022-09-01,Healthy,Olive Oil,92.64,92.96,-0.3199999999999932,-0.34423407917383086
2022-09-01,Healthy,Apples,26.160000000000004,26.52,-0.3599999999999959,-1.3574660633484008
2022-10-01,Healthy,Tofu,33.46,33.32,0.14000000000000057,0.4201680672268925
2022-10-01,Healthy,Broccoli,3.62,3.56,0.06000000000000005,1.6853932584269677
2022-10-01,Healthy,Apples,26.22,26.160000000000004,0.05999999999999517,0.22935779816511911
2022-10-01,Healthy,Brown Rice,3.74,3.7,0.040000000000000036,1.081081081081082
2022-10-01,Healthy,Whole Wheat,2.49,2.45,0.040000000000000036,1.632653061224491
2022-10-01,Healthy,Spinach,2.2,2.18,0.020000000000000018,0.9174311926605512
2022-10-01,Healthy,Lentils (Dry),1.4,1.39,0.010000000000000009,0.7194244604316554
2022-10-01,Healthy,Quinoa,4.88,4.87,0.009999999999999787,0.20533880903490323
2022-10-01,Healthy,Chickpeas (Dry),1.41,1.41,0.0,0.0
2022-10-01,Healthy,Bananas,3.66,3.66,0.0,0.0
2022-10-01,Healthy,Oats,3.29,3.3,-0.009999999999999787,-0.30303030303029654
2022-10-01,Healthy,Carrots,2.5,2.54,-0.040000000000000036,-1.5748031496063006
2022-10-01,Healthy,Peanut Butter,26.08,26.4,-0.3200000000000003,-1.2121212121212133
2022-10-01,Healthy,Greek Yogurt,132.8,134.4,-1.5999999999999943,-1.1904761904761862
2022-10-01,Healthy,Olive Oil,90.88,92.64,-1.7600000000000051,-1.8998272884283303
2022-11-01,Healthy,Greek Yogurt,134.4,132.8,1.5999999999999943,1.2048192771084292
2022-11-01,Healthy,Peanut Butter,26.4,26.08,0.3200000000000003,1.2269938650306762
2022-11-01,Healthy,Tofu,33.74,33.46,0.28000000000000114,0.8368200836820118
2022-11-01,Healthy,Carrots,2.54,2.5,0.040000000000000036,1.6000000000000014
2022-11-01,Healthy,Quinoa,4.91,4.88,0.03000000000000025,0.6147540983606609
2022-11-01,Healthy,Spinach,2.22,2.2,0.020000000000000018,0.9090909090909097
2022-11-01,Healthy,Brown Rice,3.74,3.74,0.0,0.0
2022-11-01,Healthy,Chickpeas (Dry),1.41,1.41,0.0,0.0
2022-11-01,Healthy,Lentils (Dry),1.38,1.4,-0.020000000000000018,-1.42857142857143
2022-11-01,Healthy,Oats,3.26,3.29,-0.03000000000000025,-0.9118541033434726
2022-11-01,Healthy,Whole Wheat,2.45,2.49,-0.040000000000000036,-1.6064257028112463
2022-11-01,Healthy,Broccoli,3.56,3.62,-0.06000000000000005,-1.657458563535913
2022-11-01,Healthy,Bananas,3.4799999999999995,3.66,-0.1800000000000006,-4.918032786885263
2022-11-01,Healthy,Apples,25.98,26.22,-0.23999999999999844,-0.9153318077803144
2022-11-01,Healthy,Olive Oil,89.76,90.88,-1.1199999999999903,-1.2323943661971726
2022-12-01,Healthy,Olive Oil,93.6,89.76,3.839999999999989,4.278074866310148
2022-12-01,Healthy,Apples,26.28,25.98,0.3000000000000007,1.1547344110854532
2022-12-01,Healthy,Tofu,34.02,33.74,0.28000000000000114,0.8298755186722024
2022-12-01,Healthy,Bananas,3.5999999999999996,3.4799999999999995,0.1200000000000001,3.448275862068969
2022-12-01,Healthy,Brown Rice,3.8,3.74,0.05999999999999961,1.6042780748662995
2022-12-01,Healthy,Spinach,2.24,2.22,0.020000000000000018,0.9009009009009016
2022-12-01,Healthy,Oats,3.27,3.26,0.010000000000000231,0.3067484662576758
2022-12-01,Healthy,Chickpeas (Dry),1.41,1.41,0.0,0.0
2022-12-01,Healthy,Whole Wheat,2.45,2.45,0.0,0.0
2022-12-01,Healthy,Lentils (Dry),1.36,1.38,-0.019999999999999796,-1.449275362318826
2022-12-01,Healthy,Broccoli,3.54,3.56,-0.020000000000000018,-0.5617977528089892
2022-12-01,Healthy,Carrots,2.52,2.54,-0.020000000000000018,-0.7874015748031503
2022-12-01,Healthy,Quinoa,4.88,4.91,-0.03000000000000025,-0.6109979633401272
2022-12-01,Healthy,Peanut Butter,26.24,26.4,-0.16000000000000014,-0.6060606060606066
2022-12-01,Healthy,Greek Yogurt,131.52,134.4,-2.8799999999999955,-2.1428571428571392
2023-01-01,Healthy,Greek Yogurt,133.12,131.52,1.5999999999999943,1.2165450121654457
2023-01-01,Healthy,Peanut Butter,26.56,26.24,0.3200000000000003,1.2195121951219523
2023-01-01,Healthy,Broccoli,3.64,3.54,0.10000000000000009,2.8248587570621493
2023-01-01,Healthy,Lentils (Dry),1.43,1.36,0.06999999999999984,5.1470588235294
2023-01-01,Healthy,Oats,3.33,3.27,0.06000000000000005,1.8348623853211024
2023-01-01,Healthy,Apples,26.339999999999996,26.28,0.05999999999999517,0.22831050228308664
2023-01-01,Healthy,Whole Wheat,2.5,2.45,0.04999999999999982,2.0408163265306047
2023-01-01,Healthy,Quinoa,4.92,4.88,0.040000000000000036,0.8196721311475417
2023-01-01,Healthy,Carrots,2.56,2.52,0.040000000000000036,1.5873015873015885
2023-01-01,Healthy,Chickpeas (Dry),1.43,1.41,0.020000000000000018,1.4184397163120581
2023-01-01,Healthy,Tofu,34.02,34.02,0.0,0.0
2023-01-01,Healthy,Spinach,2.19,2.24,-0.050000000000000266,-2.232142857142869
2023-01-01,Healthy,Brown Rice,3.74,3.8,-0.05999999999999961,-1.5789473684210422
2023-01-01,Healthy,Bananas,3.54,3.5999999999999996,-0.05999999999999961,-1.6666666666666559
2023-01-01,Healthy,Olive Oil,92.16,93.6,-1.4399999999999977,-1.538461538461536
2023-02-01,Healthy,Greek Yogurt,135.36,133.12,2.240000000000009,1.6826923076923146
2023-02-01,Healthy,Olive Oil,94.08,92.16,1.9200000000000017,2.0833333333333353
2023-02-01,Healthy,Apples,26.58,26.339999999999996,0.240000000000002,0.911161731207297
2023-02-01,Healthy,Brown Rice,3.84,3.74,0.09999999999999964,2.6737967914438405
2023-02-01,Healthy,Bananas,3.5999999999999996,3.54,0.05999999999999961,1.694915254237277
2023-02-01,Healthy,Quinoa,4.97,4.92,0.04999999999999982,1.0162601626016223
2023-02-01,Healthy,Chickpeas (Dry),1.45,1.43,0.020000000000000018,1.3986013986014
2023-02-01,Healthy,Carrots,2.58,2.56,0.020000000000000018,0.7812500000000007
2023-02-01,Healthy,Spinach,2.19,2.19,0.0,0.0
2023-02-01,Healthy,Broccoli,3.62,3.64,-0.020000000000000018,-0.5494505494505499
2023-02-01,Healthy,Whole Wheat,2.47,2.5,-0.029999999999999805,-1.1999999999999922
2023-02-01,Healthy,Lentils (Dry),1.4,1.43,-0.030000000000000027,-2.0979020979020997
2023-02-01,Healthy,Oats,3.29,3.33,-0.040000000000000036,-1.2012012012012023
2023-02-01,Healthy,Tofu,33.74,34.02,-0.28000000000000114,-0.8230452674897151
2023-02-01,Healthy,Peanut Butter,26.24,26.56,-0.3200000000000003,-1.204819277108435
2023-03-01,Healthy,Tofu,34.16,33.74,0.4199999999999946,1.2448132780082828
2023-03-01,Healthy,Greek Yogurt,135.68,135.36,0.3199999999999932,0.23640661938533772
2023-03-01,Healthy,Peanut Butter,26.4,26.24,0.16000000000000014,0.6097560975609762
2023-03-01,Healthy,Bananas,3.66,3.5999999999999996,0.0600000000000005,1.6666666666666805
2023-03-01,Healthy,Oats,3.33,3.29,0.040000000000000036,1.2158054711246211
2023-03-01,Healthy,Spinach,2.23,2.19,0.040000000000000036,1.8264840182648419
2023-03-01,Healthy,Whole Wheat,2.5,2.47,0.029999999999999805,1.214574898785417
2023-03-01,Healthy,Lentils (Dry),1.41,1.4,0.010000000000000009,0.714285714285715
2023-03-01,Healthy,Broccoli,3.6,3.62,-0.020000000000000018,-0.5524861878453043
2023-03-01,Healthy,Carrots,2.56,2.58,-0.020000000000000018,-0.7751937984496131
2023-03-01,Healthy,Chickpeas (Dry),1.42,1.45,-0.030000000000000027,-2.0689655172413812
2023-03-01,Healthy,Quinoa,4.88,4.97,-0.08999999999999986,-1.8108651911468785
2023-03-01,Healthy,Brown Rice,3.72,3.84,-0.11999999999999966,-3.124999999999991
2023-03-01,Healthy,Apples,26.160000000000004,26.58,-0.4199999999999946,-1.5801354401805665
2023-03-01,Healthy,Olive Oil,93.6,94.08,-0.480000000000004,-0.5102040816326573
2023-04-01,Healthy,Olive Oil,94.56,93.6,0.960000000000008,1.0256410256410342
2023-04-01,Healthy,Brown Rice,3.76,3.72,0.03999999999999959,1.0752688172042901
2023-04-01,Healthy,Peanut Butter,26.4,26.4,0.0,0.0
2023-04-01,Healthy,Quinoa,4.88,4.88,0.0,0.0
2023-04-01,Healthy,Broccoli,3.6,3.6,0.0,0.0
2023-04-01,Healthy,Oats,3.33,3.33,0.0,0.0
2023-04-01,Healthy,Carrots,2.56,2.56,0.0,0.0
2023-04-01,Healthy,Spinach,2.22,2.23,-0.009999999999999787,-0.44843049327353307
2023-04-01,Healthy,Lentils (Dry),1.4,1.41,-0.010000000000000009,-0.7092198581560291
2023-04-01,Healthy,Chickpeas (Dry),1.4,1.42,-0.020000000000000018,-1.4084507042253533
2023-04-01,Healthy,Whole Wheat,2.47,2.5,-0.029999999999999805,-1.1999999999999922
2023-04-01,Healthy,Bananas,3.5999999999999996,3.66,-0.0600000000000005,-1.6393442622950956
2023-04-01,Healthy,Apples,26.099999999999998,26.160000000000004,-0.060000000000005826,-0.2293577981651599
2023-04-01,Healthy,Tofu,33.74,34.16,-0.4199999999999946,-1.2295081967212957
2023-04-01,Healthy,Greek Yogurt,133.12,135.68,-2.5600000000000023,-1.8867924528301903
2023-05-01,Healthy,Greek Yogurt,137.28,133.12,4.159999999999997,3.1249999999999973
2023-05-01,Healthy,Tofu,33.879999999999995,33.74,0.13999999999999346,0.4149377593360802
2023-05-01,Healthy,Quinoa,4.93,4.88,0.04999999999999982,1.0245901639344226
2023-05-01,Healthy,Spinach,2.26,2.22,0.03999999999999959,1.8018018018017834
2023-05-01,Healthy,Chickpeas (Dry),1.42,1.4,0.020000000000000018,1.42857142857143
2023-05-01,Healthy,Whole Wheat,2.48,2.47,0.009999999999999787,0.40485829959513303
2023-05-01,Healthy,Peanut Butter,26.4,26.4,0.0,0.0
2023-05-01,Healthy,Bananas,3.5999999999999996,3.5999999999999996,0.0,0.0
2023-05-01,Healthy,Lentils (Dry),1.4,1.4,0.0,0.0
2023-05-01,Healthy,Broccoli,3.56,3.6,-0.040000000000000036,-1.111111111111112
2023-05-01,Healthy,Carrots,2.52,2.56,-0.040000000000000036,-1.5625000000000013
