date,basket_type,item_name,scraped_name,brand,store,price,unit_size,price_per_100g,calories_per_100g,protein_per_100g,fiber_per_100g,sugar_per_100g,saturated_fat_per_100g,nutrient_density_score,cost_per_100_calories,cost_per_gram_protein
2020-03-01,UltraProcessed,White Bread,Wonder Classic White Bread,Wonder,Walmart,2.48,20 oz,0.4373974849644614,220.0,7.32,2.4,0.0,0.0,2.209090909090909,0.19881703862020972,0.05975375477656576
2020-04-01,Healthy,Apples,Gala Apples Bag,Fresh,Walmart,4.31,3 lb bag,0.316731041699736,,0.148,2.08,13.3,,,,2.1400746060792972
2020-04-01,Healthy,Bananas,Fresh Bananas,Fresh,Walmart,0.58,1 lb,0.1278682163706591,97.0,0.74,1.7,15.8,0.112,0.13667936365673314,0.13182290347490627,0.17279488698737716
2020-04-01,Healthy,Broccoli,Fresh Broccoli Crowns,Fresh,Walmart,1.8,1 lb,0.3968323956330799,34.0,2.8,2.6,1.7,0.1,2.17741935483871,1.1671541048031762,0.14172585558324283
2020-04-01,Healthy,Brown Rice,Great Value Long Grain Brown Rice,Great Value,Walmart,1.84,2 lb,0.2028254466569075,124.0,2.45,1.0,0.22,0.2,1.1896551724137931,0.16356890859428025,0.08278589659465611
2020-04-01,Healthy,Carrots,Fresh Whole Carrots,Fresh,Walmart,1.26,2 lb bag,0.138891338471578,41.0,0.9,2.8,4.7,0.0,0.6702898550724636,0.33875936212580005,0.15432370941286444
2020-04-01,Healthy,Chickpeas (Dry),Great Value Garbanzo Beans,Great Value,Walmart,1.39,1 lb,0.306442794405545,211.0,8.23,7.1,4.46,1.12,1.5642857142857143,0.1452335518509692,0.03723484743688275
2020-04-01,Healthy,Greek Yogurt,Great Value Nonfat Plain Greek Yogurt,Great Value,Walmart,4.19,32 oz,0.4618688160285014,59.0,10.3,0.0,3.27,0.108,2.25976305397104,0.7828285017432227,0.04484163262412635
2020-04-01,Healthy,Lentils (Dry),Great Value Brown Lentils,Great Value,Walmart,1.39,1 lb,0.306442794405545,,,,,,,,
2020-04-01,Healthy,Oats,Great Value Old Fashioned Oats,Great Value,Walmart,3.34,42 oz,0.280512211939574,371.0,13.7,9.4,1.42,1.11,2.3216080402010055,0.07560976063061293,0.020475343937195183
2020-04-01,Healthy,Olive Oil,Great Value Extra Virgin Olive Oil,Great Value,Walmart,5.74,16.9 oz,1.198063353548391,900.0,0.0,0.0,0.0,15.52,0.0,0.13311815039426567,
2020-04-01,Healthy,Peanut Butter,Great Value Creamy Peanut Butter,Great Value,Walmart,1.65,16 oz,0.3637630293303233,520.0,25.9,5.2,9.28,5.76,1.2224842767295598,0.06995442871736986,0.01404490460734839
2020-04-01,Healthy,Quinoa,Great Value Organic White Quinoa,Great Value,Walmart,4.87,12 oz,1.4315361235059998,120.0,4.4,2.8,0.87,0.231,2.0565552699228795,1.1929467695883331,0.3253491189786363
2020-04-01,Healthy,Spinach,Fresh Spinach Bag,Fresh,Walmart,2.22,10 oz bag,0.7830825940492778,27.0,2.85,1.6,0.42,0.063,4.349951124144672,2.900305903886214,0.2747658224734308
2020-04-01,Healthy,Tofu,Nasoya Extra Firm Tofu,Nasoya,Walmart,2.39,14 oz,0.6021774130559119,89.0,8.86,1.3,0.0,0.0,5.707865168539326,0.676603834894283,0.0679658479747079
2020-04-01,Healthy,Whole Wheat,Great Value 100% Whole Wheat Bread,Great Value,Walmart,2.47,20 oz,0.4356337854283144,247.0,13.0,7.0,6.0,1.0,1.675041876046901,0.17636995361470217,0.03351029118679341
2020-04-01,Neutral,Bananas,Fresh Bananas,Fresh,Walmart,0.62,1 lb,0.1366867140513942,97.0,0.74,1.7,15.8,0.112,0.13667936365673314,0.14091413819731363,0.18471177574512732
2020-04-01,Neutral,Butter,Great Value Salted Butter Sticks,Great Value,Walmart,3.93,16 oz,0.8664173971322245,717.0,0.85,0.0,0.06,51.4,0.012917933130699088,0.120839246461956,1.0193145848614407
2020-04-01,Neutral,Canned Beans,Bush's Best Black Beans,Bush's Best,Walmart,1.47,15.5 oz can,0.3345339765336932,91.0,4.83,6.8,2.49,0.34,2.5010752688172038,0.3676197544326299,0.06926169286411868
2020-04-01,Neutral,Canned Corn,Del Monte Whole Kernel Corn,Del Monte,Walmart,1.25,15.25 oz can,0.2891310714995118,91.0,2.22,1.9,4.31,0.627,0.6097380494302206,0.3177264521972657,0.13023922139617647
2020-04-01,Neutral,Eggs,Great Value Large White Eggs,Great Value,Walmart,2.18,12 count,,143.0,12.4,0.0,0.2,3.2,1.9808306709265178,,
2020-04-01,Neutral,Flour,Great Value All Purpose Flour,Great Value,Walmart,2.18,5 lb,0.0961216247200127,364.0,10.3,2.7,0.27,0.155,1.6872160934458145,0.026407039758245248,0.009332196574758514
2020-04-01,Neutral,Milk,Great Value 2% Reduced Fat Milk,Great Value,Walmart,3.11,1 gal,,50.0,3.4,0.0,5.0,1.3,0.4657534246575342,,
2020-04-01,Neutral,Onions,Yellow Onions Bag,Fresh,Walmart,2.86,3 lb bag,0.2101741947241868,38.0,0.86,1.7,5.8,0.042,0.38776128445925484,0.553089986116281,0.24438859851649627
2020-04-01,Neutral,Pasta,Barilla Spaghetti Pasta,Barilla,Walmart,1.49,16 oz,0.3284890386073829,131.0,5.0,1.8,0.6,0.2,1.9883040935672514,0.2507549913033457,0.06569780772147657
2020-04-01,Neutral,Potatoes,Russet Potatoes Bag,Fresh,Walmart,4.84,5 lb bag,0.2134076438737896,92.0,2.1,2.1,1.53,0.04,1.2316715542521994,0.23196483029759737,0.10162268755894742
2020-04-01,Neutral,Snack Crackers,Ritz Original Crackers,Ritz,Walmart,3.54,13.7 oz,0.911459322329994,433.0,6.67,3.3,6.67,10.0,0.3936044216344255,0.21049868875981387,0.13665057306296763
2020-04-01,Neutral,Sugar,Great Value Granulated Sugar,Great Value,Walmart,2.77,4 lb,0.1526702410977266,375.0,0.0,,100.0,0.0,,0.04071206429272709,
2020-04-01,Neutral,Tomato Sauce,Great Value Traditional Pasta Sauce,Great Value,Walmart,1.16,24 oz,0.1704909551608788,24.0,1.2,1.5,3.56,0.041,0.6616025483950013,0.710378979836995,0.14207579596739903
2020-04-01,Neutral,Tortillas,Mission Flour Tortillas,Mission,Walmart,2.84,10 count,,294.0,5.88,5.9,0.0,1.47,1.6027210884353744,,
2020-04-01,Neutral,White Rice,Great Value Long Grain White Rice,Great Value,Walmart,1.98,2 lb,0.2182578175981939,96.0,2.01,1.0,0.05,0.039,1.4982578397212543,0.227351893331452,0.1085859789045741
2020-04-01,UltraProcessed,Candy,Skittles Original Candy Bag,Skittles,Walmart,2.05,9 oz,0.8034631220225321,535.0,7.65,3.4,51.5,18.509,0.1369116207610056,0.15018002280794993,0.10502785908791269
2020-04-01,UltraProcessed,Chicken Nuggets,Tyson Fully Cooked Chicken Nuggets,Tyson,Walmart,7.41,32 oz,0.8168133476780896,307.0,15.92,0.9,0.08,3.566,1.7187819333742078,0.26606297969970344,0.051307371085307134
2020-04-01,UltraProcessed,Chips,Lay's Classic Potato Chips,Lay's,Walmart,3.57,8 oz,1.5741018360112171,536.0,7.0,4.8,0.4,13.0,0.4892205638474295,0.2936757156737345,0.2248716908587453
2020-04-01,UltraProcessed,Chocolate Cookies,Oreo Original Chocolate Sandwich Cookies,Oreo,Walmart,4.23,14.3 oz,1.0434194458604062,483.0,3.45,3.4,41.4,5.17,0.12182109194380222,0.216028870778552,0.3024404190899728
2020-04-01,UltraProcessed,Energy Drink,Monster Energy Original,Monster,Walmart,2.34,16 fl oz,0.4945891105850524,43.0,0.46,0.0,10.22,0.0,0.04151624548736462,1.1502072339187266,1.0751937186631573
2020-04-01,UltraProcessed,Frozen Pizza,Great Value Pepperoni Frozen Pizza,Great Value,Walmart,3.85,12 in,,250.0,11.0,2.0,3.0,4.5,1.04,,
2020-04-01,UltraProcessed,Hot Dogs,Bar-S Classic Franks,Bar-S,Walmart,1.13,12 oz,0.3321634126410224,322.0,11.7,0.0,1.27,11.6,0.6059036768513724,0.10315633932951006,0.028390035268463454
2020-04-01,UltraProcessed,Ice Cream,Great Value Vanilla Ice Cream,Great Value,Walmart,3.27,48 oz,0.2403040618000318,207.0,3.5,0.7,21.22,6.79,0.13063763608087092,0.11608891874397673,0.06865830337143766
2020-04-01,UltraProcessed,Instant Noodles,Maruchan Chicken Ramen Noodle Soup,Maruchan,Walmart,2.82,12 pack,,66.0,1.53,0.4,0.3,1.218,0.6800563777307964,,
2020-04-01,UltraProcessed,Mac and Cheese,Kraft Macaroni and Cheese Dinner,Kraft,Walmart,4.33,5 pack,,164.0,6.68,1.2,1.57,1.64,1.214175654853621,,
2020-04-01,UltraProcessed,Microwave Popcorn,Orville Redenbacher's Movie Theater Popcorn,Orville Redenbacher's,Walmart,4.01,6 pack,,504.0,9.35,10.5,2.2,4.595,1.1762962962962964,,
2020-04-01,UltraProcessed,Processed Cheese Slice,Kraft Singles American Cheese Slices,Kraft,Walmart,4.51,16 slices,,,,,,,,,
2020-04-01,UltraProcessed,Soda,Coca-Cola Original Soda,Coca-Cola,Walmart,2.17,2 L,0.1085,41.0,0.0,0.0,10.6,0.0,0.0,0.2646341463414634,
2020-04-01,UltraProcessed,Sugary Cereal,Kellogg's Froot Loops Cereal,Kellogg's,Walmart,4.17,19.4 oz,0.7582089758487713,379.0,7.74,6.6,25.36,0.694,0.42635428435511685,0.20005513874637765,0.09795981600113325
2020-04-01,UltraProcessed,White Bread,Wonder Classic White Bread,Wonder,Walmart,2.49,20 oz,0.4391611845006085,220.0,7.32,2.4,0.0,0.0,2.209090909090909,0.19961872022754928,0.0599946973361487
2020-05-01,Healthy,Apples,Gala Apples Bag,Fresh,Walmart,4.32,3 lb bag,0.317465916506464,,0.148,2.08,13.3,,,,2.145039976395027
2020-05-01,Healthy,Bananas,Fresh Bananas,Fresh,Walmart,0.6,1 lb,0.1322774652110266,97.0,0.74,1.7,15.8,0.112,0.13667936365673314,0.1363685208361099,0.17875333136625216
2020-05-01,Healthy,Broccoli,Fresh Broccoli Crowns,Fresh,Walmart,1.8,1 lb,0.3968323956330799,34.0,2.8,2.6,1.7,0.1,2.17741935483871,1.1671541048031762,0.14172585558324283
2020-05-01,Healthy,Brown Rice,Great Value Long Grain Brown Rice,Great Value,Walmart,1.85,2 lb,0.2039277588669994,124.0,2.45,1.0,0.22,0.2,1.1896551724137931,0.16445787005403179,0.08323581994571404
2020-05-01,Healthy,Carrots,Fresh Whole Carrots,Fresh,Walmart,1.26,2 lb bag,0.138891338471578,41.0,0.9,2.8,4.7,0.0,0.6702898550724636,0.33875936212580005,0.15432370941286444
2020-05-01,Healthy,Chickpeas (Dry),Great Value Garbanzo Beans,Great Value,Walmart,1.41,1 lb,0.3108520432459126,211.0,8.23,7.1,4.46,1.12,1.5642857142857143,0.14732324324450835,0.037770600637413436
2020-05-01,Healthy,Greek Yogurt,Great Value Nonfat Plain Greek Yogurt,Great Value,Walmart,4.2,32 oz,0.4629711282385933,59.0,10.3,0.0,3.27,0.108,2.25976305397104,0.7846968275230396,0.04494865322704789
2020-05-01,Healthy,Lentils (Dry),Great Value Brown Lentils,Great Value,Walmart,1.38,1 lb,0.3042381699853613,,,,,,,,
2020-05-01,Healthy,Oats,Great Value Old Fashioned Oats,Great Value,Walmart,3.32,42 oz,0.2788324980956244,371.0,13.7,9.4,1.42,1.11,2.3216080402010055,0.07515700757294458,0.020352737087271852
2020-05-01,Healthy,Olive Oil,Great Value Extra Virgin Olive Oil,Great Value,Walmart,5.84,16.9 oz,1.2189355374081194,900.0,0.0,0.0,0.0,15.52,0.0,0.1354372819342355,
2020-05-01,Healthy,Peanut Butter,Great Value Creamy Peanut Butter,Great Value,Walmart,1.63,16 oz,0.3593537804899557,520.0,25.9,5.2,9.28,5.76,1.2224842767295598,0.0691064962480684,0.01387466333938053
2020-05-01,Healthy,Quinoa,Great Value Organic White Quinoa,Great Value,Walmart,4.86,12 oz,1.428596624279088,120.0,4.4,2.8,0.87,0.231,2.0565552699228795,1.19049718689924,0.32468105097252
2020-05-01,Healthy,Spinach,Fresh Spinach Bag,Fresh,Walmart,2.21,10 oz bag,0.7795551949769837,27.0,2.85,1.6,0.42,0.063,4.349951124144672,2.887241462877717,0.2735281385884153
2020-05-01,Healthy,Tofu,Nasoya Extra Firm Tofu,Nasoya,Walmart,2.38,14 oz,0.5996578422899874,89.0,8.86,1.3,0.0,0.0,5.707865168539326,0.6737728565056038,0.06768147204175931
2020-05-01,Healthy,Whole Wheat,Great Value 100% Whole Wheat Bread,Great Value,Walmart,2.44,20 oz,0.4303426868198733,247.0,13.0,7.0,6.0,1.0,1.675041876046901,0.1742278084290985,0.03310328360152871
2020-05-01,Neutral,Bananas,Fresh Bananas,Fresh,Walmart,0.61,1 lb,0.1344820896312104,97.0,0.74,1.7,15.8,0.112,0.13667936365673314,0.13864132951671174,0.1817325535556897
2020-05-01,Neutral,Butter,Great Value Salted Butter Sticks,Great Value,Walmart,3.91,16 oz,0.8620081482918571,717.0,0.85,0.0,0.06,51.4,0.012917933130699088,0.12022428846469416,1.014127233284538
2020-05-01,Neutral,Canned Beans,Bush's Best Black Beans,Bush's Best,Walmart,1.45,15.5 oz can,0.3299824938597654,91.0,4.83,6.8,2.49,0.34,2.5010752688172038,0.3626181251206213,0.06831935690678373
2020-05-01,Neutral,Canned Corn,Del Monte Whole Kernel Corn,Del Monte,Walmart,1.25,15.25 oz can,0.2891310714995118,91.0,2.22,1.9,4.31,0.627,0.6097380494302206,0.3177264521972657,0.13023922139617647
2020-05-01,Neutral,Eggs,Great Value Large White Eggs,Great Value,Walmart,2.15,12 count,,143.0,12.4,0.0,0.2,3.2,1.9808306709265178,,
2020-05-01,Neutral,Flour,Great Value All Purpose Flour,Great Value,Walmart,2.16,5 lb,0.0952397749519392,364.0,10.3,2.7,0.27,0.155,1.6872160934458145,0.026164773338444833,0.00924658009242128
2020-05-01,Neutral,Milk,Great Value 2% Reduced Fat Milk,Great Value,Walmart,3.11,1 gal,,50.0,3.4,0.0,5.0,1.3,0.4657534246575342,,
2020-05-01,Neutral,Onions,Yellow Onions Bag,Fresh,Walmart,2.83,3 lb bag,0.207969570304003,38.0,0.86,1.7,5.8,0.042,0.38776128445925484,0.5472883429052711,0.2418250817488407
2020-05-01,Neutral,Pasta,Barilla Spaghetti Pasta,Barilla,Walmart,1.49,16 oz,0.3284890386073829,131.0,5.0,1.8,0.6,0.2,1.9883040935672514,0.2507549913033457,0.06569780772147657
2020-05-01,Neutral,Potatoes,Russet Potatoes Bag,Fresh,Walmart,4.94,5 lb bag,0.2178168927141572,92.0,2.1,2.1,1.53,0.04,1.2316715542521994,0.23675749208060562,0.10372232986388437
2020-05-01,Neutral,Snack Crackers,Ritz Original Crackers,Ritz,Walmart,3.56,13.7 oz,0.9166088100267736,433.0,6.67,3.3,6.67,10.0,0.3936044216344255,0.21168794688840037,0.13742261019891658
2020-05-01,Neutral,Sugar,Great Value Granulated Sugar,Great Value,Walmart,2.8,4 lb,0.1543237094128644,375.0,0.0,,100.0,0.0,,0.04115298917676384,
2020-05-01,Neutral,Tomato Sauce,Great Value Traditional Pasta Sauce,Great Value,Walmart,1.16,24 oz,0.1704909551608788,24.0,1.2,1.5,3.56,0.041,0.6616025483950013,0.710378979836995,0.14207579596739903
2020-05-01,Neutral,Tortillas,Mission Flour Tortillas,Mission,Walmart,2.83,10 count,,294.0,5.88,5.9,0.0,1.47,1.6027210884353744,,
2020-05-01,Neutral,White Rice,Great Value Long Grain White Rice,Great Value,Walmart,1.94,2 lb,0.2138485687578264,96.0,2.01,1.0,0.05,0.039,1.4982578397212543,0.2227589257894025,0.10639232276508777
2020-05-01,UltraProcessed,Candy,Skittles Original Candy Bag,Skittles,Walmart,2.02,9 oz,0.7917051251148854,535.0,7.65,3.4,51.5,18.509,0.1369116207610056,0.1479822663766141,0.1034908660280896
2020-05-01,UltraProcessed,Chicken Nuggets,Tyson Fully Cooked Chicken Nuggets,Tyson,Walmart,7.37,32 oz,0.8124040988377221,307.0,15.92,0.9,0.08,3.566,1.7187819333742078,0.26462674229241767,0.05103040821844988
2020-05-01,UltraProcessed,Chips,Lay's Classic Potato Chips,Lay's,Walmart,3.52,8 oz,1.5520555918093797,536.0,7.0,4.8,0.4,13.0,0.4892205638474295,0.28956261041219766,0.22172222740133996
2020-05-01,UltraProcessed,Chocolate Cookies,Oreo Original Chocolate Sandwich Cookies,Oreo,Walmart,4.32,14.3 oz,1.065619859602117,483.0,3.45,3.4,41.4,5.17,0.12182109194380222,0.22062522973128715,0.308875321623802
2020-05-01,UltraProcessed,Energy Drink,Monster Energy Original,Monster,Walmart,2.34,16 fl oz,0.4945891105850524,43.0,0.46,0.0,10.22,0.0,0.04151624548736462,1.1502072339187266,1.0751937186631573
2020-05-01,UltraProcessed,Frozen Pizza,Great Value Pepperoni Frozen Pizza,Great Value,Walmart,3.87,12 in,,250.0,11.0,2.0,3.0,4.5,1.04,,
2020-05-01,UltraProcessed,Hot Dogs,Bar-S Classic Franks,Bar-S,Walmart,1.16,12 oz,0.3409819103217576,322.0,11.7,0.0,1.27,11.6,0.6059036768513724,0.10589500320551479,0.029143753018953646
2020-05-01,UltraProcessed,Ice Cream,Great Value Vanilla Ice Cream,Great Value,Walmart,3.21,48 oz,0.2358948129596642,207.0,3.5,0.7,21.22,6.79,0.13063763608087092,0.11395884684041749,0.06739851798847549
2020-05-01,UltraProcessed,Instant Noodles,Maruchan Chicken Ramen Noodle Soup,Maruchan,Walmart,2.82,12 pack,,66.0,1.53,0.4,0.3,1.218,0.6800563777307964,,
2020-05-01,UltraProcessed,Mac and Cheese,Kraft Macaroni and Cheese Dinner,Kraft,Walmart,4.36,5 pack,,164.0,6.68,1.2,1.57,1.64,1.214175654853621,,
2020-05-01,UltraProcessed,Microwave Popcorn,Orville Redenbacher's Movie Theater Popcorn,Orville Redenbacher's,Walmart,3.97,6 pack,,504.0,9.35,10.5,2.2,4.595,1.1762962962962964,,
2020-05-01,UltraProcessed,Processed Cheese Slice,Kraft Singles American Cheese Slices,Kraft,Walmart,4.53,16 slices,,,,,,,,,
2020-05-01,UltraProcessed,Soda,Coca-Cola Original Soda,Coca-Cola,Walmart,2.19,2 L,0.1095,41.0,0.0,0.0,10.6,0.0,0.0,0.26707317073170733,
2020-05-01,UltraProcessed,Sugary Cereal,Kellogg's Froot Loops Cereal,Kellogg's,Walmart,4.22,19.4 oz,0.7673002105711787,379.0,7.74,6.6,25.36,0.694,0.42635428435511685,0.20245388141719756,0.09913439413064323
2020-05-01,UltraProcessed,White Bread,Wonder Classic White Bread,Wonder,Walmart,2.49,20 oz,0.4391611845006085,220.0,7.32,2.4,0.0,0.0,2.209090909090909,0.19961872022754928,0.0599946973361487
2020-06-01,Healthy,Apples,Gala Apples Bag,Fresh,Walmart,4.29,3 lb bag,0.3152612920862802,,0.148,2.08,13.3,,,,2.130143865447839
2020-06-01,Healthy,Bananas,Fresh Bananas,Fresh,Walmart,0.6,1 lb,0.1322774652110266,97.0,0.74,1.7,15.8,0.112,0.13667936365673314,0.1363685208361099,0.17875333136625216
2020-06-01,Healthy,Broccoli,Fresh Broccoli Crowns,Fresh,Walmart,1.79,1 lb,0.3946277712128962,34.0,2.8,2.6,1.7,0.1,2.17741935483871,1.1606699153320477,0.1409384897188915
2020-06-01,Healthy,Brown Rice,Great Value Long Grain Brown Rice,Great Value,Walmart,1.85,2 lb,0.2039277588669994,124.0,2.45,1.0,0.22,0.2,1.1896551724137931,0.16445787005403179,0.08323581994571404
2020-06-01,Healthy,Carrots,Fresh Whole Carrots,Fresh,Walmart,1.28,2 lb bag,0.1410959628917617,41.0,0.9,2.8,4.7,0.0,0.6702898550724636,0.3441364948579554,0.15677329210195745
2020-06-01,Healthy,Chickpeas (Dry),Great Value Garbanzo Beans,Great Value,Walmart,1.4,1 lb,0.3086474188257288,211.0,8.23,7.1,4.46,1.12,1.5642857142857143,0.14627839754773878,0.03750272403714809
2020-06-01,Healthy,Greek Yogurt,Great Value Nonfat Plain Greek Yogurt,Great Value,Walmart,4.13,32 oz,0.4552549427679501,59.0,10.3,0.0,3.27,0.108,2.25976305397104,0.7716185470643222,0.044199509006597096
2020-06-01,Healthy,Lentils (Dry),Great Value Brown Lentils,Great Value,Walmart,1.39,1 lb,0.306442794405545,,,,,,,,
2020-06-01,Healthy,Oats,Great Value Old Fashioned Oats,Great Value,Walmart,3.26,42 oz,0.2737933565637758,371.0,13.7,9.4,1.42,1.11,2.3216080402010055,0.07379874839993956,0.019984916537501885
2020-06-01,Healthy,Olive Oil,Great Value Extra Virgin Olive Oil,Great Value,Walmart,5.7,16.9 oz,1.1897144800045,900.0,0.0,0.0,0.0,15.52,0.0,0.1321904977782778,
2020-06-01,Healthy,Peanut Butter,Great Value Creamy Peanut Butter,Great Value,Walmart,1.66,16 oz,0.365967653750507,520.0,25.9,5.2,9.28,5.76,1.2224842767295598,0.07037839495202057,0.014130025241332318
2020-06-01,Healthy,Quinoa,Great Value Organic White Quinoa,Great Value,Walmart,4.93,12 oz,1.44917311886747,120.0,4.4,2.8,0.87,0.231,2.0565552699228795,1.2076442657228916,0.32935752701533405
2020-06-01,Healthy,Spinach,Fresh Spinach Bag,Fresh,Walmart,2.23,10 oz bag,0.7866099931215718,27.0,2.85,1.6,0.42,0.063,4.349951124144672,2.91337034489471,0.2760035063584462
2020-06-01,Healthy,Tofu,Nasoya Extra Firm Tofu,Nasoya,Walmart,2.42,14 oz,0.6097361253536848,89.0,8.86,1.3,0.0,0.0,5.707865168539326,0.68509677006032,0.0688189757735536
2020-06-01,Healthy,Whole Wheat,Great Value 100% Whole Wheat Bread,Great Value,Walmart,2.43,20 oz,0.4285789872837263,247.0,13.0,7.0,6.0,1.0,1.675041876046901,0.17351376003389726,0.032967614406440485
2020-06-01,Neutral,Bananas,Fresh Bananas,Fresh,Walmart,0.6,1 lb,0.1322774652110266,97.0,0.74,1.7,15.8,0.112,0.13667936365673314,0.1363685208361099,0.17875333136625216
2020-06-01,Neutral,Butter,Great Value Salted Butter Sticks,Great Value,Walmart,3.98,16 oz,0.8774405192331435,717.0,0.85,0.0,0.06,51.4,0.012917933130699088,0.12237664145511067,1.0322829638036983
2020-06-01,Neutral,Canned Beans,Bush's Best Black Beans,Bush's Best,Walmart,1.45,15.5 oz can,0.3299824938597654,91.0,4.83,6.8,2.49,0.34,2.5010752688172038,0.3626181251206213,0.06831935690678373
2020-06-01,Neutral,Canned Corn,Del Monte Whole Kernel Corn,Del Monte,Walmart,1.22,15.25 oz can,0.2821919257835235,91.0,2.22,1.9,4.31,0.627,0.6097380494302206,0.31010101734453127,0.12711348008266823
2020-06-01,Neutral,Eggs,Great Value Large White Eggs,Great Value,Walmart,2.18,12 count,,143.0,12.4,0.0,0.2,3.2,1.9808306709265178,,
2020-06-01,Neutral,Flour,Great Value All Purpose Flour,Great Value,Walmart,2.19,5 lb,0.0965625496040494,364.0,10.3,2.7,0.27,0.155,1.6872160934458145,0.02652817296814544,0.009375004815927125
2020-06-01,Neutral,Milk,Great Value 2% Reduced Fat Milk,Great Value,Walmart,3.1,1 gal,,50.0,3.4,0.0,5.0,1.3,0.4657534246575342,,
2020-06-01,Neutral,Onions,Yellow Onions Bag,Fresh,Walmart,2.85,3 lb bag,0.2094393199174589,38.0,0.86,1.7,5.8,0.042,0.38776128445925484,0.5511561050459445,0.2435340929272778
2020-06-01,Neutral,Pasta,Barilla Spaghetti Pasta,Barilla,Walmart,1.5,16 oz,0.3306936630275666,131.0,5.0,1.8,0.6,0.2,1.9883040935672514,0.2524379107080661,0.06613873260551331
2020-06-01,Neutral,Potatoes,Russet Potatoes Bag,Fresh,Walmart,4.85,5 lb bag,0.2138485687578264,92.0,2.1,2.1,1.53,0.04,1.2316715542521994,0.23244409647589825,0.10183265178944113
2020-06-01,Neutral,Snack Crackers,Ritz Original Crackers,Ritz,Walmart,3.49,13.7 oz,0.8985856030880449,433.0,6.67,3.3,6.67,10.0,0.3936044216344255,0.20752554343834756,0.13472048022309518
2020-06-01,Neutral,Sugar,Great Value Granulated Sugar,Great Value,Walmart,2.8,4 lb,0.1543237094128644,375.0,0.0,,100.0,0.0,,0.04115298917676384,
2020-06-01,Neutral,Tomato Sauce,Great Value Traditional Pasta Sauce,Great Value,Walmart,1.15,24 oz,0.1690212055474229,24.0,1.2,1.5,3.56,0.041,0.6616025483950013,0.704255023114262,0.1408510046228524
2020-06-01,Neutral,Tortillas,Mission Flour Tortillas,Mission,Walmart,2.84,10 count,,294.0,5.88,5.9,0.0,1.47,1.6027210884353744,,
2020-06-01,Neutral,White Rice,Great Value Long Grain White Rice,Great Value,Walmart,1.94,2 lb,0.2138485687578264,96.0,2.01,1.0,0.05,0.039,1.4982578397212543,0.2227589257894025,0.10639232276508777
2020-06-01,UltraProcessed,Candy,Skittles Original Candy Bag,Skittles,Walmart,2.12,9 oz,0.8308984481403748,535.0,7.65,3.4,51.5,18.509,0.1369116207610056,0.15530812114773362,0.10861417622749997
2020-06-01,UltraProcessed,Chicken Nuggets,Tyson Fully Cooked Chicken Nuggets,Tyson,Walmart,7.21,32 oz,0.7947671034762518,307.0,15.92,0.9,0.08,3.566,1.7187819333742078,0.2588817926632742,0.04992255675102084
